Date,Open,High,Low,Close,Adj Close,Volume
2018-10-19,43900.000000,44150.000000,43450.000000,43900.000000,37572.804688,7842520
2018-10-22,43450.000000,43950.000000,43200.000000,43550.000000,37273.242188,8357648
2018-10-23,43300.000000,43450.000000,42550.000000,43050.000000,36845.316406,9531231
2018-10-24,43050.000000,43100.000000,42250.000000,42550.000000,36417.386719,13522825
2018-10-25,40600.000000,41550.000000,40550.000000,41000.000000,35090.777344,19338170
2018-10-26,41100.000000,41300.000000,40400.000000,41000.000000,35090.777344,14413864
2018-10-29,40850.000000,41950.000000,40550.000000,41400.000000,35433.128906,14460521
2018-10-30,41400.000000,43000.000000,41000.000000,42350.000000,36246.210938,14205190
2018-10-31,42900.000000,43350.000000,41700.000000,42400.000000,36289.000000,17621480
2018-11-01,42450.000000,42950.000000,42150.000000,42150.000000,36075.031250,13423132
2018-11-02,43050.000000,44250.000000,42800.000000,44150.000000,37786.781250,16517112
2018-11-05,43750.000000,43800.000000,42900.000000,43800.000000,37487.226563,9426777
2018-11-06,43750.000000,43800.000000,42950.000000,43750.000000,37444.429688,7713625
2018-11-07,43600.000000,44500.000000,43400.000000,44000.000000,37658.394531,11553998
2018-11-08,44900.000000,45050.000000,44050.000000,44050.000000,37701.183594,12617397
2018-11-09,44450.000000,44850.000000,43900.000000,44300.000000,37915.156250,7318500
2018-11-12,43850.000000,45250.000000,43700.000000,45200.000000,38685.449219,8552566
2018-11-13,43900.000000,44500.000000,43400.000000,44500.000000,38086.328125,9311126
2018-11-14,44500.000000,44500.000000,43800.000000,44100.000000,37743.988281,6783344
2018-11-15,44050.000000,44350.000000,43500.000000,44250.000000,37872.367188,5864067
2018-11-16,44600.000000,44750.000000,43700.000000,44000.000000,37658.394531,7777124
2018-11-19,44050.000000,44250.000000,43450.000000,43650.000000,37358.832031,7538720
2018-11-20,42450.000000,43000.000000,42100.000000,42800.000000,36631.339844,9420664
2018-11-21,41800.000000,42300.000000,41800.000000,42100.000000,36032.238281,10769589
2018-11-22,42000.000000,42650.000000,42000.000000,42450.000000,36331.789063,5970796
2018-11-23,42450.000000,42600.000000,41900.000000,42400.000000,36289.000000,5192638
2018-11-26,42150.000000,42800.000000,42100.000000,42600.000000,36460.175781,6613009
2018-11-27,42900.000000,43100.000000,42500.000000,43050.000000,36845.316406,8367091
2018-11-28,42800.000000,43200.000000,42750.000000,43150.000000,36930.902344,6943099
2018-11-29,43850.000000,43850.000000,42900.000000,43150.000000,36930.902344,8473511
2018-11-30,43450.000000,44000.000000,41750.000000,41850.000000,35818.265625,19775519
2018-12-03,42750.000000,43400.000000,42400.000000,43250.000000,37016.492188,12110702
2018-12-04,42650.000000,42900.000000,41900.000000,42150.000000,36075.031250,14347746
2018-12-05,40900.000000,41750.000000,40850.000000,41450.000000,35475.914063,12631983
2018-12-06,40600.000000,41100.000000,40450.000000,40500.000000,34662.851563,14251826
2018-12-07,40900.000000,41400.000000,40850.000000,40950.000000,35047.980469,11433083
2018-12-10,40450.000000,40650.000000,40000.000000,40200.000000,34406.085938,14892263
2018-12-11,40600.000000,40700.000000,40200.000000,40250.000000,34448.871094,10638766
2018-12-12,40250.000000,40700.000000,40150.000000,40450.000000,34620.050781,12024279
2018-12-13,40650.000000,40750.000000,40000.000000,40000.000000,34234.910156,26254646
2018-12-14,40200.000000,40200.000000,38700.000000,38950.000000,33336.242188,19671783
2018-12-17,38650.000000,39600.000000,38650.000000,39150.000000,33507.410156,11532968
2018-12-18,38300.000000,39200.000000,38300.000000,38900.000000,33293.441406,11042101
2018-12-19,38900.000000,39350.000000,38850.000000,39100.000000,33464.617188,9942037
2018-12-20,38600.000000,39100.000000,38500.000000,38650.000000,33079.476563,11937617
2018-12-21,38200.000000,38650.000000,38100.000000,38650.000000,33079.476563,14947080
2018-12-24,38500.000000,39050.000000,38300.000000,38800.000000,33207.855469,9729530
2018-12-26,38400.000000,38750.000000,38300.000000,38350.000000,32822.710938,12707675
2018-12-27,38700.000000,38800.000000,38100.000000,38250.000000,33042.128906,10510643
2018-12-28,38250.000000,38900.000000,38200.000000,38700.000000,33430.863281,9900267
2019-01-02,39400.000000,39400.000000,38550.000000,38750.000000,33474.046875,7847664
2019-01-03,38300.000000,38550.000000,37450.000000,37600.000000,32480.626953,12471493
2019-01-04,37450.000000,37600.000000,36850.000000,37450.000000,32351.058594,14108958
2019-01-07,38000.000000,38900.000000,37800.000000,38750.000000,33474.046875,12748997
2019-01-08,38000.000000,39200.000000,37950.000000,38100.000000,32912.546875,12756554
2019-01-09,38650.000000,39600.000000,38300.000000,39600.000000,34208.335938,17452708
2019-01-10,40000.000000,40150.000000,39600.000000,39800.000000,34381.097656,14731699
2019-01-11,40350.000000,40550.000000,39950.000000,40500.000000,34985.796875,11661063
2019-01-14,40450.000000,40700.000000,39850.000000,40050.000000,34597.050781,11984996
2019-01-15,40050.000000,41100.000000,39850.000000,41100.000000,35504.101563,11492756
2019-01-16,41150.000000,41450.000000,40700.000000,41450.000000,35806.433594,8491595
2019-01-17,41700.000000,42100.000000,41450.000000,41950.000000,36238.363281,11736903
2019-01-18,42000.000000,42400.000000,41950.000000,42300.000000,36540.707031,11029256
2019-01-21,42700.000000,42750.000000,41900.000000,42750.000000,36929.445313,11355701
2019-01-22,42750.000000,42850.000000,41850.000000,42150.000000,36411.132813,9964356
2019-01-23,41350.000000,42250.000000,41350.000000,42000.000000,36281.558594,11071079
2019-01-24,43050.000000,43100.000000,42350.000000,43050.000000,37188.597656,14747623
2019-01-25,44300.000000,44750.000000,43750.000000,44750.000000,38657.136719,22789395
2019-01-28,45000.000000,45500.000000,44600.000000,45050.000000,38916.285156,17998914
2019-01-29,45050.000000,45500.000000,44350.000000,45500.000000,39305.011719,16215017
2019-01-30,44800.000000,46400.000000,44800.000000,46400.000000,40082.480469,17505980
2019-01-31,46650.000000,47050.000000,46150.000000,46150.000000,39866.519531,21621145
2019-02-01,46650.000000,46950.000000,46250.000000,46350.000000,40039.292969,13832454
2019-02-07,46800.000000,47100.000000,46200.000000,46200.000000,39909.714844,15872001
2019-02-08,45700.000000,45700.000000,44650.000000,44800.000000,38700.335938,12689196
2019-02-11,44500.000000,45000.000000,44250.000000,45000.000000,38873.101563,11125044
2019-02-12,44650.000000,46250.000000,44650.000000,46050.000000,39780.136719,13184367
2019-02-13,46400.000000,46700.000000,46000.000000,46200.000000,39909.714844,11299738
2019-02-14,46600.000000,47500.000000,46150.000000,47500.000000,41032.718750,17259341
2019-02-15,46750.000000,46850.000000,45650.000000,46050.000000,39780.136719,10554643
2019-02-18,46500.000000,46850.000000,45850.000000,46200.000000,39909.714844,8183728
2019-02-19,45850.000000,46150.000000,45450.000000,45950.000000,39693.742188,6741395
2019-02-20,46750.000000,47100.000000,46500.000000,46900.000000,40514.402344,11506720
2019-02-21,46500.000000,47200.000000,46200.000000,46950.000000,40557.597656,8694009
2019-02-22,46500.000000,47150.000000,46450.000000,47150.000000,40730.371094,6895772
2019-02-25,47400.000000,47550.000000,47050.000000,47350.000000,40903.140625,7484716
2019-02-26,47350.000000,47450.000000,46500.000000,46750.000000,40384.824219,7985547
2019-02-27,47000.000000,47250.000000,46750.000000,46750.000000,40384.824219,8045211
2019-02-28,46400.000000,46500.000000,45100.000000,45100.000000,38959.480469,23569321
2019-03-04,46000.000000,46100.000000,44800.000000,44850.000000,38743.519531,12926539
2019-03-05,44600.000000,45100.000000,44150.000000,44250.000000,38225.218750,10612405
2019-03-06,44000.000000,44300.000000,43700.000000,44000.000000,38009.246094,10202544
2019-03-07,43400.000000,44950.000000,43400.000000,44450.000000,38397.984375,11049749
2019-03-08,44450.000000,44800.000000,43800.000000,43800.000000,37836.480469,7729069
2019-03-11,44400.000000,44450.000000,43650.000000,43650.000000,37706.894531,10717408
2019-03-12,44300.000000,44950.000000,44150.000000,44650.000000,38570.750000,11431977
2019-03-13,44250.000000,44450.000000,43700.000000,43850.000000,37879.664063,8108343
2019-03-14,43700.000000,44300.000000,43550.000000,43850.000000,37879.664063,18039161
2019-03-15,43800.000000,44250.000000,43700.000000,44200.000000,38182.019531,16814163
2019-03-18,43950.000000,44150.000000,43450.000000,43700.000000,37750.097656,8188876
2019-03-19,43750.000000,43900.000000,43550.000000,43900.000000,37922.863281,7609563
2019-03-20,43800.000000,44200.000000,43100.000000,44050.000000,38052.445313,9846242
2019-03-21,44600.000000,46250.000000,44050.000000,45850.000000,39607.359375,21138016
2019-03-22,46850.000000,47000.000000,46250.000000,46550.000000,40212.046875,12535911
2019-03-25,45300.000000,45650.000000,44800.000000,45500.000000,39305.011719,8699728
2019-03-26,45500.000000,45700.000000,44900.000000,45250.000000,39089.054688,9729811
2019-03-27,44750.000000,45600.000000,44250.000000,45350.000000,39175.445313,9568081
2019-03-28,44950.000000,45200.000000,44300.000000,44850.000000,39048.332031,6821306
2019-03-29,44500.000000,44900.000000,44200.000000,44650.000000,38874.199219,11491713
2019-04-01,45200.000000,45450.000000,44850.000000,45050.000000,39222.449219,7362129
2019-04-02,45550.000000,46100.000000,45350.000000,45750.000000,39831.902344,9480688
2019-04-03,46750.000000,46750.000000,45800.000000,46600.000000,40571.953125,12436570
2019-04-04,46150.000000,47100.000000,46150.000000,46950.000000,40876.675781,12650168
2019-04-05,46950.000000,47550.000000,46600.000000,46850.000000,40789.605469,8546339
2019-04-08,47250.000000,47250.000000,46150.000000,46650.000000,40615.480469,8507909
2019-04-09,46700.000000,46950.000000,46200.000000,46650.000000,40615.480469,6878761
2019-04-10,46400.000000,46700.000000,46050.000000,46700.000000,40659.007813,11883995
2019-04-11,46700.000000,46800.000000,46150.000000,46250.000000,40267.222656,13697399
2019-04-12,46050.000000,46900.000000,46000.000000,46850.000000,40789.605469,7668936
2019-04-15,47150.000000,47500.000000,47000.000000,47050.000000,40963.746094,8733019
2019-04-16,47400.000000,47400.000000,46800.000000,47250.000000,41137.871094,7730881
2019-04-17,47300.000000,47600.000000,47000.000000,47050.000000,40963.746094,5513658
2019-04-18,47200.000000,47250.000000,45500.000000,45600.000000,39701.304688,12808747
2019-04-19,45750.000000,46000.000000,45250.000000,45300.000000,39440.113281,8479710
2019-04-22,45400.000000,45900.000000,45100.000000,45350.000000,39483.652344,6006957
2019-04-23,45050.000000,45500.000000,45000.000000,45200.000000,39353.054688,6920566
2019-04-24,45400.000000,45650.000000,44150.000000,44750.000000,38961.265625,13299267
2019-04-25,44250.000000,45000.000000,44100.000000,44650.000000,38874.199219,10868965
2019-04-26,44200.000000,45000.000000,43800.000000,44850.000000,39048.332031,9739982
2019-04-29,45150.000000,46150.000000,45100.000000,46150.000000,40180.164063,8777517
2019-04-30,46000.000000,46300.000000,45350.000000,45850.000000,39918.964844,11121273
2019-05-02,45500.000000,46150.000000,45400.000000,45900.000000,39962.503906,8625126
2019-05-03,45900.000000,46050.000000,45300.000000,45300.000000,39440.113281,6562916
2019-05-07,45250.000000,45300.000000,44400.000000,44850.000000,39048.332031,12014907
2019-05-08,44300.000000,44850.000000,44200.000000,44250.000000,38525.945313,10398754
2019-05-09,43900.000000,44250.000000,42450.000000,42450.000000,36958.785156,23029718
2019-05-10,42600.000000,43450.000000,42450.000000,42900.000000,37350.582031,14579512
2019-05-13,42500.000000,43200.000000,42350.000000,42650.000000,37132.910156,7635079
2019-05-14,41300.000000,43100.000000,41300.000000,42650.000000,37132.910156,11563730
2019-05-15,42700.000000,43050.000000,42550.000000,42550.000000,37045.855469,7670185
2019-05-16,42350.000000,42400.000000,41350.000000,41550.000000,36175.203125,13687828
2019-05-17,41950.000000,42050.000000,40850.000000,41200.000000,35870.484375,13357951
2019-05-20,41650.000000,42100.000000,41550.000000,42000.000000,36567.000000,15752397
2019-05-21,42600.000000,43950.000000,42350.000000,43150.000000,37568.234375,18812133
